t-60,t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,class,Y,delta_MCAR,norm,a,b,c,delta_NMAR
3.001578208,-0.102242081,-1.586496207,0,6.084243911,-1.96078248,-1.999998093,1.122445454,3.128157663,-1.418791135,0.645166603,1.627218504,1.649685311,-0.811456182,0.818094662,1.431977213,-0.705880558,0.947861858,1.455405561,0.092543035,-0.369856342,1.94895634,0.910335772,-0.045107031,0.631766203,-0.134523679,-1.481813727,0.319050561,1.044977464,1.348926023,0.31055764,0.221137708,1.588705264,0.651605628,0,-1.035821193,0,-0.218059938,0.524479212,-0.130437768,2.699176568,-0.932595642,0.898583983,0.254450662,-0.380711315,-0.212310992,-0.170216662,-1.06564369,0.861700865,-0.768903487,-1.076194597,1.523065224,-0.042864247,0.600340444,0.724638035,-0.042311984,-0.465709595,0.297744339,0.678540492,0.252735748,0,0,3,10.67504829,0,0.333333333,0.666666667,2
-1.239083772,3.763899932,0.274807064,0.301443657,0.191256005,1.499872046,2.767326022,0.026139403,2.953479137,-0.2030922,-1.195627587,-1.673536363,0.890285847,0.103817588,-0.855582108,0.209199824,1.043845326,1.007229797,0.613648325,1.143585211,0.050252407,0.85384268,2.639445661,0.533715186,3.330118518,-0.957496147,3.466166531,-0.660895416,0.16058659,-3.137881211,-4.942066936,0.447761945,1.684002692,1.972716833,1.886794688,0.937650087,3.460282899,-0.426484018,-2.660054754,1.690596427,1.457525374,-1.23456621,-2.363638444,2.094975664,-4.354764753,-0.786655125,-3.652091535,0.399002128,4.297077568,1.976656307,0.140124647,0.233205391,1.675200624,-0.503435279,-4.093833482,2.925653198,-1.025159938,-0.235401307,2.241625151,-2.700212172,0,0,2,15.97874695,0,0,1,1
0.258230874,0.740506933,0.191752842,0.733650844,-0.126659304,-0.317058905,0.445290672,0.791640281,0.125670486,-0.251019522,-1.006610862,-1.970126932,1.912480212,-1.208654776,-0.193172785,0.999998277,-1.501115686,0.583658574,0.25789788,0.836013587,0.956630202,-1.010738144,-0.861520282,1.319600423,0.063533857,-0.349208287,1.051289997,-0.693566577,-0.476189265,0.7655495,-0.34821339,-0.031766928,0,-1.366375619,-2.255157031,-0.560316663,0.033146267,0.132534817,0.727998761,-0.295664097,-0.626031406,-0.033157258,1.028190613,-0.393955796,0.692152549,-0.556465075,0.691247523,0.294214293,-0.651892963,-0.295276096,-0.230337928,-0.428757131,2.484266269,0.193921994,1.161292291,-1.147961108,1.161292291,0.031888484,1.0519602,-0.410097997,0,0,2,6.840916745,0.666666667,0,0.333333333,3
0.381178918,1.97166416,4.397020493,0.960347035,0.828917843,-0.05389931,0.498914643,-0.389106293,-7.044714275,1.593969628,0.698898673,0.566574412,2.732397805,1.288723308,-1.001621401,-0.3281349,0.274344231,-0.766070548,1.47504781,-2.064942616,0.998753305,0.810333728,0.272475401,-0.203806425,0.530972642,0.636513061,-1.009285459,0.027194499,-1.304701088,-0.151474258,-0.206870116,-1.437259407,0.392595037,0.474865886,0.569913843,0.373191815,-0.550814529,0.623091859,-0.536671803,1.009965923,-0.78071453,0.607392045,-0.137209767,1.003027438,1.401168208,-0.456136253,3.679249959,-0.844925937,-1.756681121,1.641307296,-1.234074878,0.385475573,0.013244355,1.032700638,1.533227409,-1.251937505,0.026135986,1.816280428,-0.102671757,4.830424349,0,0,1,12.78104538,0,0.333333333,0.666666667,2
-0.989933167,0.72869059,-1.160832171,-4.204257397,-0.319829973,-1.033864585,-0.180119395,-4.944059824,2.258919172,0.167069156,0.222392047,0.628691432,0.183760184,1.815843462,-0.486392814,0.832728223,-1.274684156,-0.490999181,0.584794751,-0.018172486,0.363439519,-0.217271289,0.145160616,1.86628487,0,-0.088941748,-0.51628469,-1.30636995,-0.797828521,-0.201061254,-0.457875471,0.919963227,-5.779395182,1.412537806,0.553331266,-0.550286359,0.705970107,-1.061003356,0.517044143,1.466939643,0.112657483,0.31883343,0.785190046,0.074199435,-2.075994284,-2.347154336,-1.666990905,-0.532230357,0.435991329,1.124703416,-2.087804283,-2.291752728,0.305938262,1.118339231,1.709234459,0.158161355,-0.1579116,0.514033832,-1.593236371,-1.559062159,0,0,2,11.8281513,0,0.333333333,0.666666667,1
-0.346347225,0.901746283,-2.262148898,0.904852459,2.180477162,-0.452653916,1.048624008,-1.901000741,0.439993655,0.139809418,1.368206615,-0.780466509,1.027207695,-0.421360348,0.294360866,0.018347494,1.027047305,1.543073982,-0.876019784,-0.784563758,0.908925678,0.360296828,1.085980169,0.062150135,-0.310557661,0.88117301,-0.511729504,0.212839535,-0.079642777,0.061996008,-1.513548117,-0.404418947,1.055764458,-0.919723903,0.702954926,0.877038997,-0.310502546,1.468357975,1.04367872,0.546825153,-0.06905577,0.207323652,0.646551724,-0.548179349,1.007663563,0.366644193,0.042479868,1.163378985,-0.88978224,-0.948592148,0.906374703,-0.093212955,0.508904552,-0.827007052,-0.212729754,-1.458172707,0.276912168,1.398000332,-0.859576286,1.047301265,0,0,3,7.127241604,0.666666667,0,0.333333333,1
-0.202206999,0.036840039,-0.202542087,-2.315500093,1.534611398,2.050878337,-2.173716833,-4.495269008,3.467954571,-1.565081435,-0.794982846,0.043452377,1.153251943,-1.526504857,0.789616306,-2.177255999,1.154623946,-1.0345856,0.633125539,0.634024139,0.654262929,3.148920607,-0.429444143,-0.792275309,-0.581228502,-2.856597046,-0.484394495,0.521165034,0.415752564,-0.988796273,3.778222322,1.7160514,-0.876173192,1.922984762,-1.466921623,-2.7434459,-1.107154612,0.919976327,1.548252268,-1.016433674,1.2811965,-1.212873799,-2.354797627,0.132607567,4.399863362,2.649877601,-1.68894293,0.283998617,-0.69173179,-1.467906753,-1.836129571,0.468826123,1.919471587,0.467292311,0.244298332,-0.510847993,2.176368543,1.641315315,-0.576070141,-0.086683899,0,0,3,13.36646672,0,0.333333333,0.666666667,2
0.76242068,0.858891934,-1.338199212,-1.561854344,-4.759921757,-5.414286418,-0.695256179,0.420070739,0.441558092,-1.087462303,-0.912279274,-1.038721518,-4.65171048,1.075807586,-0.222772647,0.644997055,-1.676116121,3.609933476,-1.016215739,-0.171106563,1.591580616,0.723063931,-0.717873248,-0.554358514,1.575379429,1.622525191,-1.244420703,-2.092251639,0.315689818,-2.63858658,-4.351068988,-0.909805765,0.209868398,-0.60209303,0.158013054,-3.129105088,-2.443000874,8.15247751,-1.440693527,-3.236757071,2.185059023,-3.669480862,-0.137032199,2.607027439,-0.508153597,1.102150105,-1.568732101,1.458673444,2.981892681,-1.551185288,-0.157566624,-2.183066336,-1.855333832,1.80821876,-1.318626697,-6.8993698,2.519041083,4.542857579,1.421154566,4.87738488,0,0,1,19.86526577,0,0,1,1
-0.150601755,-0.172372369,0.971286273,-0.769560966,-3.015936593,0.399822975,0.02212018,0.398142687,1.564219198,0.824297355,3.184164279,1.959971767,2.208584832,-0.180072336,0.861896794,1.09300326,-0.255547977,0.137957612,1.043099321,0.31164754,1.320388942,-0.287469385,0.326738396,-0.574711174,1.926782217,0.28354954,0.791709688,-0.822895888,0.169715547,-0.432981075,-0.642843934,-0.875355074,-0.364750674,1.946046805,1.474199171,-0.204873903,2.780884309,-1.035045756,0,0.550457316,-0.967151071,-1.124010697,0.335445967,0.798663269,1.30827175,-0.782103144,0.018335722,-2.620968235,-0.376436587,0.510108551,0.582702169,-2.709768256,-1.36381652,0.662123004,0.309537341,-0.810025422,1.458292817,0.517440506,-0.076264852,0.019077126,0,0,3,9.268381879,0,0.333333333,0.666666667,2
0.911365007,1.991835425,-4.657937717,1.450380931,1.868579801,-0.357012069,-1.47022783,0.363637512,0.412296136,-1.455774242,0.984856615,1.675414206,0.28283738,-1.20172081,-3.016011312,1.356536431,-1.843433258,0.07718702,-2.172239557,2.141633478,-0.527393934,1.47420065,0.331339534,1.435281602,0.638620251,-0.124432127,1.594626214,-0.564079334,0.06166365,-0.948972947,0.597232439,-2.337661627,-0.26595629,0.977773515,1.509060146,-1.449452616,-0.389698524,-0.290252062,-0.075946319,-0.164657705,-1.116464421,-0.20529081,1.401393654,0.126788983,-1.253637899,-1.474739005,1.574904407,2.383393886,0.07509081,0.125060624,-3.122658102,0.232078792,-0.051454742,1.891893537,-0.126308547,0.252936574,-0.378447628,0.595164257,0.138470049,5.241983669,0,0,1,11.94618287,0,0.333333333,0.666666667,1
-1.743957019,-0.172836749,-1.038823568,1.419826671,-0.942148189,-0.32150003,-0.241900817,-0.377209469,0.290737195,1.200028732,-0.386381996,0.321005507,0.333306022,-0.33884428,0.933334351,0.700130481,0.262367403,0.981290041,-0.349832146,0.884145722,-0.109551481,-0.948321814,-1.797581044,1.459080008,0.424893152,1.425501963,0.102682487,0.121814503,1.062944116,-0.570232339,0.312234896,-2.52826328,0.892853946,-0.22608014,2.1947376,1.811849555,-0.609796131,0.738746846,0.217516694,-0.086820673,0.235849727,-0.309592806,-0.130434211,0.615706213,0.203981848,-0.314604866,-3.749993892,1.17654001,0.470235325,-0.03162307,1.594331504,-0.317602399,-0.905854167,-0.699783636,1.225319204,0.746363788,0.280142638,-1.105042597,-0.960448844,0.519746154,0,0,3,7.99333192,0.666666667,0,0.333333333,3
-2.143847986,1.130747741,-0.069882799,-0.174829174,-0.385284434,-0.175812741,0.140897909,0.580369351,0.01748931,-0.454549183,0.860557939,1.184050673,3.493372497,-3.957434473,0.155817443,-1.780464661,-0.422382726,-0.759986376,-0.106859077,-0.267430069,-1.608862591,-0.236193797,-0.236752993,-0.985755956,1.253680806,1.219959953,1.169277791,-2.240402025,0.018192318,1.418437453,0.609647032,-0.605952858,-0.412407281,1.224343345,0.48025694,0.177019775,0.053010743,0.724125495,0.07014013,-0.630805348,0.864048116,-0.332172096,-0.192942991,0.755712291,1.447755084,-0.206325537,-0.913167791,0.591201813,0.397585761,-0.017221308,0.757703856,-0.546914551,2.680875426,0.468617204,-0.149925295,0.684017112,-0.149130331,-0.497841429,-0.250162964,3.644875865,0,0,2,9.314413977,0,0.333333333,0.666666667,1
0.619721748,-1.259804085,-1.994141063,-0.482160091,0.174418906,0.503002792,-0.413859768,0.357586849,-0.539288885,0.183968284,-1.652652039,0.265326884,-0.078410107,-0.882779719,0.712512192,0.579742544,0.214928897,-0.077989695,0.926826291,1.353312293,0.715307593,-0.246214148,-0.778431482,1.042866439,0.018934422,-0.407081621,0.22814211,-0.417301244,0,-0.885714576,-0.634184717,0.676914151,-0.605126549,0.280240894,1.358777785,-0.066552286,-1.141658207,1.337695449,-1.405511219,-0.809089135,1.689646346,1.938501486,0.515225341,0.810806237,0.258850683,1.180273347,1.148267993,0.450491044,-0.134542586,-0.035919964,0.467202721,-0.81380436,0.108191428,0.648474492,1.100674145,-0.885112383,0.401854737,-0.04447483,0.631784216,-2.219466432,0,0,1,6.776075414,0.666666667,0,0.333333333,1
0.145089291,-3.019782378,0.919990675,1.227158778,-0.55418814,1.466721608,3.608067191,1.152219751,-1.08450797,-1.221477909,0.387357712,0.408135258,-1.393093297,0.475918675,0.216327428,-0.227024876,-0.801967222,1.049112025,-0.178622025,1.28983838,-0.069928397,0.169424717,-0.489012808,-0.661373946,0.357071348,0.604108235,-0.850984511,0.182057742,1.780212775,0.349823998,-1.699416444,0.498690904,0.786596584,-0.408470308,-0.944773216,0.332714934,0.018429739,0.114200606,-0.721232669,-0.033356687,1.879799594,-0.862506415,-0.943433534,-4.132076063,-1.229273611,-0.133065769,-0.313517677,-0.463888312,0.679332203,-0.066689485,-0.671275291,-0.411015805,0.777805235,0.830872469,1.097398104,1.595397288,0.897332833,1.47724361,-1.975641469,0.420524286,0,0,2,9.218450899,0,0.333333333,0.666666667,1
0,-0.910182199,0.737249971,1.59568309,0.011811687,0.212540205,1.413923541,0.697105236,0.046153128,-0.426712894,-1.030807769,0.924518366,2.052416879,0.670374189,-0.914218479,1.69722958,-0.963262346,-1.617281537,1.046101488,0.978385205,-0.484452788,-1.822710944,-2.8482486,1.020772238,-2.2324069,1.141695215,0.059405205,0.961878123,0.141146496,1.385952917,-0.5213125,2.468842494,0.71599602,-0.722183897,2.125477433,-0.578738622,0.414189085,-0.323292415,2.695443389,1.873231569,0.641435181,-0.722328776,-3.167129375,-0.994476824,1.540184047,0.29676482,-3.375344472,0.045367944,2.426028128,-1.084666014,1.018234312,0.852906826,1.328939093,-0.184268149,-1.791718929,-0.707650788,-2.260586124,-0.273439527,-0.091399328,0.720417272,0,0,1,10.65615473,0,0.333333333,0.666666667,1
0.857552678,0.448744984,-1.504818735,-1.862016688,-4.646071075,1.198972951,1.209990872,-4.881700684,0.995027708,-0.077777494,1.089772078,1.206368665,1.648494854,-0.723555145,-0.804221381,-1.165449417,-0.538321183,1.804125713,0.202536281,-7.377468036,-1.227497995,0.911355535,-0.136834252,0.794730303,0.244698629,-2.034174184,2.104103429,0.677874167,-0.457856124,-1.433979417,-1.125445633,0.360913566,-0.885199672,-1.479214532,-2.067987416,-0.231408785,-3.653238837,-0.18056387,1.115474124,-1.639830716,0.879045426,2.67427711,-1.902246842,-0.1491624,2.509710553,0.845226142,-1.387281975,-0.49823615,-0.265096173,-0.885998912,-1.281288104,-0.332027186,1.544513369,-0.775420015,0,0.631196518,-0.806452991,1.987352802,-1.53528336,2.728635349,0,0,2,14.26112449,0,0,1,1
0.625070422,2.316273816,1.255403598,1.605692893,0.660128036,1.45071452,-0.137119874,-0.882700602,0.32654051,0.621360348,-0.950787711,0.643239858,-0.196653839,-0.403944495,-1.018892884,0.939438801,-1.821778552,-0.070600365,-0.948627356,0.570552776,-2.238880666,-0.569951349,-0.031265013,0.406588195,-1.868960096,1.999787691,0.829870757,-0.020572679,1.399465534,-2.354373527,2.265641527,-0.284551601,-0.489200309,0.634988479,0.844691821,-0.837616543,-0.457973303,-0.020444375,-0.347687866,-0.923544304,1.191086339,-0.73694331,-1.722010456,0.870844457,-0.104013392,0.15618651,0.384650284,0.84921263,1.242554034,-0.101428621,-0.761498646,-2.864738575,0.200120926,-0.294332794,-1.149179078,0.533276438,0.339486195,-0.888141204,2.325581774,2.085070932,0,0,2,8.983051063,0,0.333333333,0.666666667,1
-0.544532846,1.1862908,0.322081926,-0.064213497,-0.745312045,-0.802686606,0.378492437,0.88414074,0.683086008,-0.115212448,-0.717669572,-0.245259376,0.892860316,-0.23085841,0.167113063,-0.141171218,0,-0.424102573,-0.890555513,0.481837143,1.023837803,-0.359203066,-0.708118238,0.116696492,-1.411729505,-0.853916845,-0.728770429,0.226906264,0.332933829,0.517662647,0.448958567,-1.932432268,-0.857908047,1.838832649,-1.593198291,1.416615466,0.133029768,0.25242786,-1.126422587,-0.214453372,1.934187375,-0.975092726,-1.463737128,1.634029756,-1.036405471,-0.026858582,-3.048612236,0.76187201,-0.494914244,0.359218218,1.238988895,1.577367444,-0.455149065,0.322751293,0.321712961,1.296100038,0.211058788,1.421616182,-0.661910598,1.019073386,0,0,3,7.546733766,0.666666667,0,0.333333333,3
1.147099054,1.934622857,-0.359943406,0.164201103,0.524589664,0.75016159,0.420851637,-0.419087899,1.521531984,0.031888484,0.159385514,-0.095482771,0.573432012,-1.013619569,1.184002686,0.695759986,0.65954486,-1.12324091,0.757335964,-0.219228607,1.946010421,-0.923642984,-1.42946236,-0.472886576,1.013619569,-1.944179817,0.191875488,0.159589011,-0.414273946,-0.92800293,0.742898761,-0.929788107,-0.194173031,-0.259403124,-0.975296301,-0.229808591,-0.296150557,0.330034271,0.230262157,-0.295373005,0.757081817,0,0.718717115,2.627309335,-1.169402462,0.991363804,0.569981968,2.959699393,-1.467888474,-1.02421421,0,1.222952014,0.526648049,0.770416007,0,0.611623114,-0.21276502,0.761498587,-0.695294269,2.039579954,0,0,1,7.786454262,0.666666667,0,0.333333333,3
1.275418576,0.476519064,-0.304878561,2.412501111,0.298607015,-1.257026684,1.273028998,0.793912586,0.459472596,-1.110748598,1.750904431,-0.746751779,0.327119341,0.847734686,0,-1.681217112,1.118053779,1.918699683,-0.446711516,-0.448722095,2.028335734,-1.009781286,0.031872239,0.509884509,0.063406943,0.506970374,-4.413618061,0.857520552,2.32178219,-0.095879469,0.38387374,0.254939216,0.381439424,-0.063332672,-1.425851911,2.603662649,-1.503757961,0.286260022,2.220104156,-0.682597654,2.061855302,-1.13253429,1.269349403,-0.733714064,0.769941456,0.366744888,1.583436222,1.828538966,1.118625963,0.640469375,1.128144036,-0.057209549,1.030339509,-0.651556791,0.769890106,0.311263752,-0.846260171,0.711237522,1.073438523,7.741756714,0,0,1,12.47424391,0,0.333333333,0.666666667,1
-0.886519771,0.805010287,-2.062999706,1.268397597,0.827561517,-0.421478336,1.091560894,0.286463751,0.395518154,0.459625532,0.479297165,-0.867297746,0.678034887,1.716274031,0.256298447,-3.046443006,2.065485555,0.86113607,-0.34151516,0.321271215,0.725875644,1.186946523,-0.083789095,0,0.209640404,0.669455439,0.623439825,0.185873928,0.082459115,0.96807668,0.795592383,-4.715640606,-0.764657172,0.89896866,-0.25455862,-0.340280404,-1.301751179,0.518922548,-1.82835504,0.810690046,-0.565090917,0.371580697,-0.304876732,-2.293576376,0.715402857,-1.354052432,1.035110066,-1.581298163,1.765111152,-0.066716907,1.780158158,0.634012003,0.282426834,1.169846008,-0.064245382,0.92136345,-0.339702447,0,0.362168702,1.549563856,0,0,2,9.292024191,0,0.333333333,0.666666667,1
-4.788019226,-3.682082664,-4.857343328,1.010865568,-1.757632009,1.780525196,2.918416527,1.585357847,0.909009393,0.502239097,1.197748944,1.747919446,-0.785764153,2.803016072,0.536247301,-1.742913471,-4.044658119,3.370517666,-1.526246518,0.563604741,0.326923145,-0.69826807,1.046956899,0.572178035,1.214734873,1.678686947,-1.41938887,0.015150673,3.18230392,0,0.257008855,-1.472199942,0.0594664,-1.314999319,-1.189494526,1.516191755,0.277693581,0.965497275,-1.126763718,1.057132772,-0.014841066,-0.111299039,-0.334277657,-1.647157746,0.469835635,-1.463269325,-0.344452808,-1.006225642,-0.341404757,-0.08563467,-0.529890053,1.300430769,-2.026137949,-1.697057028,-1.244579471,1.569233546,-0.912586632,-0.282755432,3.572878272,12.81288857,0,0,3,18.78628404,0,0,1,1
2.771086525,0.175850238,0.136531489,0.798597285,-0.15459291,0.599963972,0.808006901,-0.706112091,0.845670674,0.552691241,1.288855813,-0.673646716,-1.092693691,-0.685715448,0.057535059,0.690052948,-0.019033546,-0.114244807,1.258101142,-0.056473607,0.094178258,1.486640807,-3.430369857,-1.440092115,1.519576761,1.707924351,2.037739304,-0.573227372,-0.390550647,0.336072256,0.148861209,0.798960066,0.774190173,0.439000707,-0.072848144,-0.145795549,-0.675310714,-0.202125688,0.497146844,0.549650471,-0.783528238,0.661158136,-0.346656516,-0.823875452,-0.258444516,0.518235425,-0.276195032,0.720087501,-0.769932493,0.424902157,0.58866757,0.877833832,-0.054385024,0.65300309,0.468549853,0.233185772,-0.250535768,0.574093443,-0.356761966,0.053703507,0,0,1,7.157849694,0.666666667,0,0.333333333,3
0.129893664,-0.416972717,-0.195402514,2.274841286,-0.191430347,-1.543515248,0.6864544,-0.082922394,-0.055322785,0.378267058,-0.220593278,0.073693656,0.552281367,-1.711822733,0.633324288,-0.037020744,-0.157398199,-0.324553492,0.865197064,-0.027669046,0.590459815,0,1.632577088,-1.606352151,-0.972207255,-0.833566283,0.49500213,-0.08363972,-0.595292882,-0.917005083,1.208800441,-0.905105195,2.316390569,-0.248485426,-0.488973874,-3.504541774,-0.384321213,-1.215279835,1.21070642,0.40516897,1.662178802,-0.746622185,0.599890405,-0.41647178,-0.950480001,0.777274317,-0.495140601,0.430619089,-2.0390657,-3.209800117,0.22108453,2.226003727,-0.392343216,1.782370757,0.135448325,0.782606337,0.814884597,0.94142053,-0.320305193,-0.671013232,0,0,2,8.746688141,0,0.333333333,0.666666667,1
0.01219178,0.316873245,-0.218685835,-0.620960092,-0.159280665,-0.981709956,-0.917096878,1.651031576,0.307616599,-0.637876183,-0.333329189,0.483091011,1.590237761,1.2255727,-1.138811998,2.037104741,1.152704935,0.387681145,1.018142513,-0.11584624,0.104379885,-0.08110265,-0.266692641,-0.232536417,0.407884994,0.139270093,-0.220216092,0.302012019,-0.463232812,0.302503951,-1.020760077,0.152346479,-0.315933356,0.375630574,1.017419127,0.069466531,-0.45117929,-1.963977201,1.114275053,0.316525948,1.051772267,0.381637361,0.852532071,-0.114231749,-1.006409948,-0.83179441,-0.500923455,-1.358159012,0.403556484,0.874814429,-0.140633709,-0.129093547,-0.423032452,-1.180080275,0.501559361,1.057508734,1.140498009,0.302257785,-0.231799897,0.813193463,0,0,3,6.186330389,0.666666667,0,0.333333333,1
-0.506938053,-1.213150547,0.773667262,0.316843948,-2.551018564,1.072052602,-0.888013326,-2.227477479,0.318187605,0.761226182,-0.037772324,1.045474036,0.473693901,0.806453521,0.295381986,-2.208854423,-2.007787746,0.115256719,-1.381429812,1.180290117,0.269195076,0.843768886,0.443719721,-0.732048222,0.534009105,1.264702168,-0.686902777,1.672537585,0.321585827,0.271238095,0.282793216,0.208442623,1.321417053,-0.797000425,-0.426048043,-0.977998804,1.296300064,-0.121884339,-0.707741578,0.602184893,0.342045904,-0.304358415,0.622789278,0.57038982,-0.398216267,0.496724047,0.663053734,-0.742518259,-0.180977198,0.217575605,-0.385969497,1.598265387,-0.524374237,0.527138415,-0.345609466,-0.562067933,0.481060155,0.490719351,0.964742219,0.920144437,0,0,1,7.224061204,0.666666667,0,0.333333333,3
